name,position,velocity,effort,timestamp_nsecs
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.4839700244058174, 1.5810228653808007, 1.0527595402097072, 0.003651770037866308, 0.46343933198163517, 1.6033516910808012, 1.0527741875996015, -0.006345996186151654, 0.017068980768905905, 0.4866826911609026, 1.5751718040283085, 1.0449852949793774, 0.010086594652672051, 0.5424126171088346, 1.5205051637435614, 1.057647825396379, -0.002687651931126303, -0.002142689561518656, 0.008667218415187774, 0.008066334036498191, -0.0015852965896926024, 0.008126175742841718, -0.004688616737951766, -0.008496404744647345)","(-0.5256025768647007, -0.5256025768647007, -0.5335621288320161, 0.00018226170312368714, -0.5233401290888762, -0.5233401290888762, -0.5299738786173978, -0.0021106781232069715, 0.001323415105434561, -0.5233996118674534, -0.5233996118674534, -0.5276878054486277, -0.005082800931498916, -0.5258934258798211, -0.5258934258798211, -0.5249070353626522, 0.0006391794973722542, 0.0013835868641306408, -0.0005537418765714979, -0.00020176782728678963, -0.0011964057012742433, 0.0011109850062316913, -0.0013149740591771686, -0.0003558688809248558)","(-88.06869212672942, -88.06869212672942, 80.89151496439189, -3.356209497816265, 116.56763014843061, 116.56763014843061, -3.7449420030459923, 6.312182527301393, -178.11618701666882, -79.0806522068477, -79.0806522068477, -76.06292791521254, -9.78647295559338, -51.409820230753006, -51.409820230753006, -291.2242797226876, -10.020625762398994, -72.40773521915118, -8.943637391910013, 59.01956681094153, -19.928444050147363, -10.068905950865783, -18.283766427995488, 18.111422865076864)",1678993490686788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.47835335100845777, 1.5779549038050296, 1.048485345773095, 0.0036546417566623427, 0.4584512374104043, 1.6002996256789976, 1.0485374474746003, -0.0063710373496906145, 0.01708506949865731, 0.4805864570336262, 1.5718901961032496, 1.0407558856377608, 0.01005330574365791, 0.5366728010547728, 1.5183651142520151, 1.05340870101107, -0.0026901769545592136, -0.002174568498398211, 0.008666248165529264, 0.008055317854901827, -0.001556662942192985, 0.008122035085970723, -0.004713120218494058, -0.008485154172618211)","(-0.5254820679446262, -0.5254820679446262, -0.5336654294835247, 0.0002117108011412393, -0.5236380124189349, -0.5236380124189349, -0.5299256377703501, -0.002262284557148894, 0.0013869334526456563, -0.5241819035901846, -0.5241819035901846, -0.5278820953518025, -0.004962746644506675, -0.5266851276310347, -0.5266851276310347, -0.5256793450842152, 0.0005057050438740402, 0.0005910985890036993, -0.0004897816142305423, -0.0003832255168445508, -0.0005309193919733795, 0.0008803020793841458, -0.001516139413305349, -9.179132174325547e-05)","(-87.7134871488231, -87.7134871488231, 80.5048278861517, -3.4874005478296, 116.22556821292123, 116.22556821292123, -3.3217913179656553, 6.304477472343783, -178.00422365574516, -79.07333224183922, -79.07333224183922, -75.97904096211491, -9.814312601715784, -50.95845195898364, -50.95845195898364, -290.4520165157355, -10.204676762960828, -72.34913259770445, -9.07555304089952, 59.08927955582783, -19.939021590065394, -9.948684380575157, -18.108325154533347, 18.20568175346813)",1678993490694788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.4727366776110982, 1.5748869422292582, 1.0441791786501515, 0.003646017607692358, 0.45255621655349504, 1.597247560277194, 1.0442842387390077, -0.006400998781431231, 0.017113329664737175, 0.4749982424169561, 1.5697024574865435, 1.0365091900328898, 0.010004399471575292, 0.5309329850007111, 1.5151550400146958, 1.0491762593147709, -0.0026931874405066608, -0.002183921091509737, 0.00866790361266965, 0.008057364039367678, -0.001618164205288498, 0.008128891108932803, -0.004640762568190549, -0.008491318814092416)","(-0.5255859867430908, -0.5255859867430908, -0.5339007710252617, 6.658462042157589e-06, -0.5241795902808885, -0.5241795902808885, -0.5297189987267745, -0.0024621427178155865, 0.00169536929270337, -0.5241898789798989, -0.5241898789798989, -0.5278959035576269, -0.005146383272407327, -0.5276633949185325, -0.5276633949185325, -0.5257081055935013, 0.0003628873021766796, 0.00030804741028859383, -0.0003516006113913782, -0.00029731853960450125, -0.0015857486850308022, 0.0008870029325895343, 4.648261327258119e-05, -0.00018658677600663447)","(-87.95422511652029, -87.95422511652029, 79.90702216615666, -3.4535291964923975, 116.0137819567131, 116.0137819567131, -2.882404608276345, 6.335456685817728, -178.17226444247117, -79.06385311557003, -79.06385311557003, -75.95333952376804, -9.76808525096392, -50.69070369289807, -50.69070369289807, -289.26295275636363, -10.263204547026808, -72.35399531475525, -9.02509486428076, 59.06071674409149, -19.92759858159224, -10.035562256126218, -18.416900415355144, 18.20534717257383)",1678993490702788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.4671200042137386, 1.571818980653487, 1.0398731199623632, 0.0036484970889214506, 0.44756812198226414, 1.593178139741456, 1.040076450465092, -0.006426856653390581, 0.01709625088951118, 0.469410027800286, 1.5664208495614846, 1.0322889478346797, 0.009964438122534792, 0.5261498049556597, 1.5119449657773767, 1.0450476441114094, -0.0026949985002640386, -0.0022273989432105307, 0.008666338736498379, 0.008071514131493982, -0.0016131316493968608, 0.008113469721091199, -0.004798294826721635, -0.008491616299738547)","(-0.5257321286075065, -0.5257321286075065, -0.534986272455553, 3.138103237453684e-05, -0.5240944684243952, -0.5240944684243952, -0.5296027383016813, -0.0025686972052932073, 0.0011147278150928307, -0.5245370749449391, -0.5245370749449391, -0.5282936032448411, -0.00513302936996745, -0.527766833001394, -0.527766833001394, -0.5247391202206033, 0.00028364960587731974, -0.0005361754701642197, -0.0003286710488704026, 1.538829446089502e-05, -0.001294199951838789, 0.00047002012356501594, -0.002863051761352211, -0.00016463391361059044)","(-87.00688612116126, -87.00688612116126, 79.14449637227357, -3.424938535080078, 115.9348713815996, 115.9348713815996, -2.4309936087119066, 6.50696201652243, -178.1291832369921, -78.72497990918887, -78.72497990918887, -75.81240945530168, -9.702098699276242, -50.57083079502344, -50.57083079502344, -289.1526515872012, -10.348885642673352, -72.45128087899673, -9.052904318363156, 59.07100456259875, -19.92073991275879, -9.977158002383439, -18.314103453960467, 18.332475815379773)",1678993490710788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.461503330816379, 1.5687510190777156, 1.035557254634468, 0.003660585892639526, 0.4425800274110332, 1.591143429473587, 1.0358086865273801, -0.006418486677620311, 0.017097173535787626, 0.46432983269422234, 1.5631392416364256, 1.0280198338875026, 0.009909584140140516, 0.5204099889015978, 1.5087348915400574, 1.0408632911811277, -0.0026958873359331113, -0.0022064807116423555, 0.008666624171379133, 0.008060203763240788, -0.0016360333521796752, 0.008110835455144023, -0.004845526949054008, -0.008487014653296926)","(-0.5257346483159745, -0.5257346483159745, -0.5352906989045049, 0.00024019835822870409, -0.5237889672856305, -0.5237889672856305, -0.5297938630223717, -0.002014696459822364, 0.0009917884645486842, -0.5245713067438259, -0.5245713067438259, -0.5287195315340008, -0.005392286081487414, -0.5278421578156268, -0.5278421578156268, -0.524147268975454, 0.00023690775809973524, -3.170568183072516e-05, -0.00027350933869131524, -0.0001891518681673177, -0.0014835303466825215, 0.0003596768485559277, -0.0034195767083202116, -6.038608832078443e-05)","(-86.82814572956904, -86.82814572956904, 78.41582997233945, -3.4607901679588062, 115.75731962087289, 115.75731962087289, -1.6188490430014861, 6.503765694107679, -178.14917263208096, -78.60612032876686, -78.60612032876686, -75.53561300638655, -9.745990587787613, -50.35543440543682, -50.35543440543682, -288.48832469866244, -10.320457800914165, -72.53388297259315, -9.004060518126263, 59.24749868186805, -19.932508770857947, -9.968374550982432, -18.131716450062214, 18.27601494956358)",1678993490718788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.45541860130257283, 1.566705711360535, 1.0313206713450203, 0.0036512869484136962, 0.4375919328398023, 1.5880913640717833, 1.0315836127726326, -0.0064322602884466975, 0.0170819766036875, 0.45874161807755226, 1.5609515030197196, 1.0238454631137919, 0.009853011095627785, 0.5151484908520413, 1.5065948420485111, 1.0367000232712247, -0.002685369563332992, -0.002172243701568188, 0.008667328605804, 0.008055870376386018, -0.0016606741146188415, 0.00810412412250998, -0.004811285291535343, -0.008482303754925398)","(-0.526127702739341, -0.526127702739341, -0.5347085076958508, 2.8396416960363135e-05, -0.523603035713569, -0.523603035713569, -0.5297685366005279, -0.0019653022649118957, 0.0005549719004415935, -0.5242254486284874, -0.5242254486284874, -0.5279142255867441, -0.005646686766397145, -0.5277719906958895, -0.5277719906958895, -0.5238218553980232, 0.00039600588512645515, 0.0006091415234442734, -0.00022005764981388273, -0.0002478348077871752, -0.0017787538935821548, 0.00020182714167731383, -0.002235757050040029, 4.3045795660097804e-05)","(-86.0417547032257, -86.0417547032257, 77.76389272185419, -3.6097670576698957, 115.50301587837798, 115.50301587837798, -0.7223735548393493, 6.505484471792055, -178.05445178638288, -78.41903515116552, -78.41903515116552, -75.52257726738246, -9.729343035597129, -50.27141342447367, -50.27141342447367, -288.0879078481135, -10.253119798512605, -72.57965930044665, -9.002499196692062, 59.26583837466866, -19.94246021924017, -9.969379517818673, -17.54481462579297, 18.126556481304227)",1678993490726788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.4493338717887666, 1.564660403643354, 1.027051262661967, 0.003643371285768625, 0.43215037512573223, 1.5840219435360452, 1.0273279665920698, -0.0064340448947822464, 0.017084675589334162, 0.4531534034608822, 1.5576698950946606, 1.0196293716374005, 0.009815030112518712, 0.5098869928024847, 1.5033847678111918, 1.0324736811156707, -0.002676349735815559, -0.0021629406136329074, 0.008667371453188447, 0.008057905357400641, -0.001647858790433378, 0.008092147143994768, -0.004879627104246675, -0.008483940847507771)","(-0.526775418900163, -0.526775418900163, -0.5342820735804155, -0.00013607988582763647, -0.523460987148348, -0.523460987148348, -0.5298231599617282, -0.0017067182730794463, 0.0005471422041038124, -0.5243428946413701, -0.5243428946413701, -0.5275199209727238, -0.005511053436097147, -0.5271811326333278, -0.5271811326333278, -0.5241971220315966, 0.0005035801164346286, 0.0006666254362291393, -0.00018729242589570885, -0.00017938666710159035, -0.0012659750302215324, -5.571712293833968e-05, -0.003131595624336795, 6.476404492543391e-06)","(-85.3663757332615, -85.3663757332615, 77.13778602409543, -3.6123266525633038, 115.30299561907844, 115.30299561907844, 0.22484460155626124, 6.608025252719663, -178.08699777739346, -78.31716994516141, -78.31716994516141, -75.37373043738573, -9.937942552133752, -50.026341537869065, -50.026341537869065, -285.99842385310654, -10.511770537668145, -72.72422379370315, -8.857673981852683, 59.302717448263024, -19.860432410085775, -9.94679521131983, -17.30402096658739, 18.181584409470382)",1678993490734788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.44278108615851375, 1.562615095926173, 1.0228167946523798, 0.003656909793812233, 0.4276157436973405, 1.5819872332681764, 1.0231447827089064, -0.006465600604586992, 0.017057720007850562, 0.4475651888442121, 1.5554821564779546, 1.0154427148442788, 0.009803733248488173, 0.5046254947529281, 1.5001746935738727, 1.0282526905756428, -0.0027287997475897432, -0.0021745535834884495, 0.008634299723672426, 0.008071318274344907, -0.0015495932933795688, 0.008097629308462879, -0.004901234698814217, -0.008470200922094604)","(-0.5271002671154285, -0.5271002671154285, -0.5337347201559942, 0.0001351673763629814, -0.5229203100507229, -0.5229203100507229, -0.5289846906772834, -0.0020384431391968724, -4.838657248555439e-05, -0.5242384397969422, -0.5242384397969422, -0.5271104305865946, -0.004896338659582423, -0.5263279661210831, -0.5263279661210831, -0.5249018211784047, -0.000524221524966313, 0.0003646494284115589, -0.0007741995241886748, 8.854604299929633e-05, 0.0007494879141921309, 5.439212572144894e-05, -0.0029837920657984477, 0.0002523881959212778)","(-84.75844376984759, -84.75844376984759, 76.63039120620958, -3.578434263898362, 115.21824588040782, 115.21824588040782, 1.122998918834532, 6.631019123890037, -178.16754864460745, -78.0919310589108, -78.0919310589108, -75.32202622719207, -9.757587364232878, -49.953079857432314, -49.953079857432314, -284.22849956109206, -10.588234183015222, -72.67092829766389, -8.987340519311015, 59.252860949010085, -19.827483476837315, -10.00591637878648, -17.71971814225302, 18.414696346776125)",1678993490742788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.4366963566447076, 1.5605697882089924, 1.0185704161078357, 0.0036591598694586964, 0.42217418598327044, 1.5779178127324383, 1.0189738167051063, -0.0064523607429289725, 0.017077115613614937, 0.44146895471693565, 1.5522005485528958, 1.0112099916614121, 0.009752809724070943, 0.49888567869886635, 1.4980346440823264, 1.023969530601914, -0.002749253625841923, -0.002162147625074452, 0.00863929604919509, 0.008065996734211, -0.001555736332084169, 0.008093121204793075, -0.004924946963637938, -0.008468500745434435)","(-0.5272452158984253, -0.5272452158984253, -0.53345965080772, 0.00016921570229793445, -0.5232420903121687, -0.5232420903121687, -0.5280009847642683, -0.0014917780709850607, 0.00033221993414337775, -0.5250184477015863, -0.5250184477015863, -0.527540786347551, -0.005122486627558347, -0.5254114147960912, -0.5254114147960912, -0.5265812814277493, -0.0008229044982630961, 0.0005552831462061664, -0.0005673261631607835, -1.592509697442212e-05, 0.0005143941612653025, -2.3436579102724037e-05, -0.0030334057874330145, 0.0002498750833770021)","(-84.23957739503182, -84.23957739503182, 75.79602669587251, -3.745353672128484, 115.039585374883, 115.039585374883, 1.6508688698722782, 6.5390347503723145, -178.01356428309708, -77.89297380908275, -77.89297380908275, -75.30543558469715, -9.941674774439328, -49.75325203761542, -49.75325203761542, -282.64928021399487, -10.546014185192016, -72.62870318866457, -9.070143182328463, 59.397717748015516, -19.85294734538398, -9.946539930169358, -17.85335177397491, 18.383759435327264)",1678993490750788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.43061162713090134, 1.5585244804918115, 1.0143722779980298, 0.0036611509067184457, 0.4171860914120395, 1.5738483921967001, 1.014731930396172, -0.0064606439266321845, 0.0170803693427847, 0.43588074010026556, 1.5500128099361896, 1.006926118902946, 0.009730147884490083, 0.4926675446402995, 1.4948245698450071, 1.019730856897341, -0.00274238455008628, -0.0021911733519955714, 0.00864245585479297, 0.008072907298850136, -0.0014098978996491588, 0.0080994126628175, -0.004882473635223745, -0.008466789981635211)","(-0.5265759860791709, -0.5265759860791709, -0.532129424688871, 0.00018875567430460768, -0.5234954812451561, -0.5234954812451561, -0.5282898038879389, -0.0014102183525479797, 0.0003398818340891071, -0.5253021055211304, -0.5253021055211304, -0.5286915565057114, -0.004784161037842111, -0.525496790064626, -0.525496790064626, -0.5269916606704917, -0.0005578320252005185, -6.2167576151309e-05, -0.0004251218538902045, 0.00012124297177360771, 0.0031811189342551426, 0.00012173497707529258, -0.0017867504693843822, 0.0002474566556033731)","(-83.79664746693311, -83.79664746693311, 75.31149950922554, -3.7452600078410025, 114.81062759562994, 114.81062759562994, 2.5603838788819, 6.496870940015852, -177.97503745528138, -77.91786348750888, -77.91786348750888, -75.07306072210854, -9.817557176668664, -49.50851151543655, -49.50851151543655, -281.3697075874798, -10.537050762957666, -72.51440205863435, -8.875800547983541, 59.56049196702295, -19.855215582425053, -9.86677333826775, -18.253196119391728, 18.254208112431563)",1678993490758788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.42499495373354174, 1.55545651891604, 1.0101644386982749, 0.003672430253306769, 0.4126514599836478, 1.5707963267948966, 1.0104928084429745, -0.006478887267450815, 0.017123651195011035, 0.43029252548359553, 1.5467312020111308, 1.0026492197566217, 0.009710959815597974, 0.48692772858623773, 1.4926845203534609, 1.015511349557913, -0.0027864826245013507, -0.002226842375584988, 0.008741472673160793, 0.008073314872444351, -0.001403280840860254, 0.008108607128400964, -0.004847422766967909, -0.00846586740694606)","(-0.526157457436879, -0.526157457436879, -0.5312868242400287, 0.000378604694695718, -0.5240020058692682, -0.5240020058692682, -0.5285805489084074, -0.0015464902230636463, 0.0011147470313315078, -0.5250341887908542, -0.5250341887908542, -0.5296430670220189, -0.004428993878936795, -0.5250377904873962, -0.5250377904873962, -0.5271192854749062, -0.0013009331531998623, -0.0006994991325695025, 0.0014548091790801707, 0.00011691131250997315, 0.002875630326700126, 0.000265593912122182, -0.0008883535160302223, 0.00022093124472239358)","(-84.05024028705526, -84.05024028705526, 75.04130100177673, -3.6889613066848757, 114.46258547690401, 114.46258547690401, 3.4889865400648064, 6.460563458372963, -178.1272689121172, -77.82824227525732, -77.82824227525732, -74.87530514972697, -9.977862045438503, -49.36096874933335, -49.36096874933335, -280.2808121702175, -10.480631696075612, -72.49300358446317, -8.79457822066216, 59.57161493762311, -19.859355307206194, -9.793070934515946, -17.79827886569107, 18.142517701233697)",1678993490766788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.4193782803361822, 1.552388557340269, 1.005925276596539, 0.0036811723573671163, 0.4076633654124169, 1.5667269062591584, 1.0062713639617957, -0.006501184064749485, 0.017135492138180882, 0.42470431086692545, 1.5445434633944248, 0.9983681307624125, 0.009661940411375722, 0.481187912532176, 1.4905444708619149, 1.0112557118418672, -0.0027625376536086084, -0.0021889646139874037, 0.0087311257910714, 0.008084521893342697, -0.001394557124906804, 0.008100732745211763, -0.004804513062073721, -0.008474932116040796)","(-0.5260645840317404, -0.5260645840317404, -0.5310538513738189, 0.00047419403863786374, -0.5236016551454971, -0.5236016551454971, -0.528438817664944, -0.0017144527653945398, 0.0011858317770503588, -0.5243284409883, -0.5243284409883, -0.5304480774211624, -0.004698832198498287, -0.5241174374146803, -0.5241174374146803, -0.5278302788879488, -0.0006669392275133578, 8.933793672639292e-05, 0.0010484824549311018, 0.00029787818399721445, 0.002631905470038849, 8.615583307388997e-05, -2.2788713920326867e-05, 2.428845332371023e-05)","(-83.70682820545584, -83.70682820545584, 74.9583461375186, -3.681760785711884, 114.18036518271866, 114.18036518271866, 4.156051627666397, 6.284535817071619, -178.17066486967266, -77.55789136534918, -77.55789136534918, -74.66236065137531, -9.85036228942195, -49.27269259587387, -49.27269259587387, -279.3520385015626, -10.537653139759595, -72.34971635078908, -8.908463868243327, 59.49932022901159, -19.955130836616508, -9.920862601913997, -18.508095190287133, 18.116356444527298)",1678993490774788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.41329355082237595, 1.5493205957644975, 1.0015679199425676, 0.003698917859288013, 0.402675270841186, 1.5636748408573549, 1.0020434585846316, -0.006522767356533047, 0.017130299990224446, 0.4196241157608617, 1.5412618554693658, 0.9940324291905435, 0.009621882929406144, 0.47544809647811426, 1.4873343966245955, 1.0069943824949852, -0.0027549364505431227, -0.0021975975818023874, 0.008690383880583854, 0.008082328216866228, -0.0014242751673880325, 0.008115349364334112, -0.0049069665819528015, -0.008478327777228989)","(-0.5262824579129827, -0.5262824579129827, -0.5323697268872685, 0.0007269344926840891, -0.5242143317723317, -0.5242143317723317, -0.5277421348058372, -0.0018623661647861989, 0.0009275587819938321, -0.5240281320305599, -0.5240281320305599, -0.5314394220679055, -0.0047484895928372175, -0.5243384279815339, -0.5243384279815339, -0.5278535089541578, -0.0004396765855115502, -7.647154215595765e-05, 0.00018608685718546358, 0.0002088958205995129, 0.0016469349740074054, 0.0003429429682828121, -0.001871041630452237, -4.915133671912726e-05)","(-83.2689389032958, -83.2689389032958, 74.74161741836302, -3.6731558963394115, 113.73643953155194, 113.73643953155194, 4.546389552091636, 6.199990683297307, -178.32445308329503, -77.4778962973439, -77.4778962973439, -74.47967586570928, -9.785751375365747, -49.19685455413274, -49.19685455413274, -278.554044260012, -10.6980022939973, -72.39097722035893, -8.763449744284905, 59.473434335729884, -19.92315007856215, -9.967768790675699, -18.30475197840793, 18.021982135415758)",1678993490782788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.40814493354146303, 1.5472752880473166, 0.9973226272140022, 0.0037242156651251896, 0.39768717626995503, 1.5606227754555513, 0.9978917144952351, -0.006520164670318036, 0.017138965386300945, 0.4135278816335853, 1.5390741168526598, 0.9898220623567802, 0.009578117436201284, 0.4697082804240525, 1.4841243223872762, 1.0027915378317733, -0.0027596749817995164, -0.002224671421235466, 0.008685924200930402, 0.008068774616879569, -0.001450115452015041, 0.00812691249125913, -0.004996898366464847, -0.008491692900652896)","(-0.5266898517219212, -0.5266898517219212, -0.532766775180272, 0.0010966403343146088, -0.524092977963315, -0.524092977963315, -0.5270985390416567, -0.0015389802242908733, 0.000939863234594453, -0.5235841291350251, -0.5235841291350251, -0.5313745520456581, -0.004881176067461083, -0.5247608535416347, -0.5247608535416347, -0.5281352572546267, -0.0004518079295431204, -0.0005967603794213661, 7.558482322379771e-05, -8.462584355179571e-05, 0.0009178544936824458, 0.0004973490481804694, -0.0031875883447111055, -0.0002926032075291122)","(-84.19816989626028, -84.19816989626028, 74.4766216599245, -3.669616741639249, 113.26095493666303, 113.26095493666303, 4.870115742909864, 6.061784105518293, -178.3744320284609, -77.4859316537401, -77.4859316537401, -74.47921420136754, -9.663229812767328, -49.07730093472768, -49.07730093472768, -277.69435610965775, -10.65362601918767, -72.301540289674, -8.68483293965798, 59.440447528391545, -19.87782166932418, -10.047930376646999, -17.715737785817975, 18.024156618973915)",1678993490790788012
